DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,215,78,839,4,910,90.44255537663501,63.293351213323994,756.264093410041
20240728,646,78,238,13,666,44.55454303109166,82.53116894684827,538.9142880220601
20240728,64,78,843,1,818,29.57790034080488,80.5842090122749,707.8378906469202
20240728,697,78,368,14,288,22.139725657441506,19.653446673765416,246.2068276687931
20240728,857,78,745,4,139,14.802484144939173,10.368443623560518,113.8290722315003
20240728,179,78,270,17,743,65.13910149563375,55.59649451066736,622.2644039936989
20240728,639,78,662,4,922,137.91890282673901,79.38201973605831,704.6990774372027
20240728,411,78,877,1,103,9.842686230808027,13.062617489433572,80.09469627975841
20240728,451,78,941,17,563,61.460885790852785,52.07853178060371,449.4605824285435
20240728,211,78,586,5,895,47.728078607654766,119.34007927119009,727.9318421211551
20240728,908,78,189,3,879,77.97269545987544,115.54158521278647,685.4857193273381
20240728,587,78,522,1,719,33.55396318970075,98.55733914484424,586.8886976654551
20240728,469,78,181,6,446,65.60993313290831,49.66748108965965,330.7225857774321
20240728,234,78,716,7,615,38.99742365752278,91.79780451453863,484.2047718279386
20240728,219,78,133,14,783,63.731135837876714,61.72274943390814,657.5461147282151
20240728,629,78,664,20,641,54.03328387916698,76.75293776741667,510.2137783534164
20240728,256,78,88,14,138,18.06410109079995,13.946410260754993,105.98948864844505
20240728,910,78,580,15,972,60.27649653406591,133.87206569178963,777.8514377741444
20240728,630,78,669,13,827,28.953510160000565,96.99240755263492,701.0540822873645
20240728,844,78,521,9,758,26.883790365539436,62.55542008094142,668.5607895535192
20240728,916,78,317,6,488,52.07822718553441,37.91781707107952,398.0039557433861
20240728,738,78,234,4,780,37.59282286071875,63.771834528204494,678.6353426110768
20240728,393,78,765,3,534,48.04231411954782,28.937787296019298,457.0198985844329
20240728,705,78,490,17,619,89.48975517697114,54.84368690275482,474.66655792027404
20240728,121,78,423,9,159,6.720871348646691,18.04724639373169,134.23188225762163
20240728,953,78,314,4,683,23.238921492099884,70.37074542488145,589.3903330830187
20240728,448,78,946,11,658,75.55748829587576,97.66828196277909,484.77422974134515
20240728,322,78,184,1,978,81.24627562528522,134.0557875733045,762.6979368014103
20240728,212,78,82,5,710,78.42041464346254,67.70522691422121,563.8743584423162
20240728,733,78,910,8,841,109.14693386426158,121.84344839794977,610.0096177377886
20240728,246,78,68,8,477,61.17901317159935,31.107188757978076,384.71379807042257
20240728,690,78,115,17,923,90.43570352604472,132.5373782375471,700.0269182364082
20240728,324,78,541,14,927,42.48676994517674,62.020527247809255,822.492702807014
20240728,358,78,442,10,693,15.100280073750305,35.59878782330779,642.3009321029419
20240728,987,78,317,16,725,39.68309764301013,60.06522083113404,625.2516815258558
20240728,150,78,193,9,474,51.137395422839134,56.57949692699227,366.28310765016863
20240728,62,78,462,18,359,46.26172014856436,52.72158599628271,260.01669385515294
20240728,522,78,273,15,415,10.58348730881153,24.688141619670482,379.728371071518
20240728,377,78,239,19,296,13.330823590919382,29.052066909112543,253.61710949996808
20240728,780,78,569,3,100,8.871148447478472,8.984870695399447,82.14398085712207
20240728,716,78,246,9,652,73.718477086899,87.65041308099462,490.6311098321064
20240728,973,78,280,4,210,30.065468990802245,18.9334488051289,161.00108220406884
20240728,54,78,643,1,355,29.561996749506896,50.70401668934167,274.7339865611514
20240728,519,78,633,7,589,55.777644465786516,62.44555654732089,470.7767989868926
20240728,854,78,25,17,574,30.65967468174714,69.53703027386649,473.80329504438635
20240728,956,78,401,4,705,66.08685964821139,57.076256858881365,581.8368834929072
20240728,501,78,562,5,107,9.784707517564428,8.868085742060599,88.34720674037497
20240728,484,78,338,18,500,62.15299893067061,71.62443396567284,366.22256710365656
20240728,563,78,348,17,928,73.44712365620313,116.21688403655399,738.3359923072428
20240728,460,78,300,1,438,22.710449382367244,54.10722413809413,361.18232647953863
20240728,217,78,610,9,193,20.14396367561831,21.84869389546727,151.00734242891443
20240728,113,78,962,10,610,54.67809427919981,54.60059876025006,500.7213069605501
20240728,818,78,51,17,662,72.4572992525429,67.70763829043547,521.8350624570216
20240728,872,78,882,10,411,18.469365641748006,40.712965293535106,351.8176690647169
20240728,788,78,376,5,334,18.2079806737801,18.853969332392086,296.9380499938278
20240728,628,78,78,7,545,33.67892025235563,76.70554917126269,434.6155305763817
