DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,867,73,632,1,799,113.04454731124618,98.94107601269269,587.0143766760611
20240728,900,73,451,15,351,25.920636480237693,42.99764692991166,282.08171658985066
20240728,719,73,850,17,855,58.41137932870266,82.34672875008691,714.2418919212105
20240728,592,73,234,11,271,22.838894147291203,35.5159436221095,212.64516223059928
20240728,9,73,721,3,670,79.14675697910589,67.85013902961848,523.0031039912756
20240728,646,73,742,19,785,36.07501702575566,114.01522366822708,634.9097593060172
20240728,288,73,488,13,787,68.8555211139051,79.5992104001372,638.5452684859576
20240728,11,73,793,5,529,42.041706633895465,36.48804564126534,450.47024772483917
20240728,211,73,932,12,778,78.94804194878769,93.83060749335206,605.2213505578602
20240728,995,73,712,3,349,17.13690840660926,38.958298827269275,292.9047927661215
20240728,109,73,399,12,754,105.19197739435681,87.07200224138933,561.7360203642538
20240728,339,73,269,9,762,87.06128999893009,109.10219591204421,565.8365140890257
20240728,995,73,861,2,224,11.273766328687122,17.19087888391421,195.53535478739866
20240728,858,73,452,12,421,29.363490275787118,25.047308211002374,366.5892015132105
20240728,604,73,554,19,201,26.511259151135793,22.46890736799831,152.01983348086588
20240728,661,73,768,15,319,33.36644945341135,30.8654624300881,254.76808811650056
20240728,148,73,213,11,301,7.733240409134627,20.64912769946011,272.61763189140527
20240728,380,73,334,14,535,35.2352038700308,47.15623688194127,452.6085592480279
20240728,702,73,240,12,188,9.641285057000761,15.021369555852216,163.33734538714702
20240728,738,73,191,14,524,37.114893825380115,73.97455047682303,412.9105556977969
20240728,467,73,85,20,816,20.14455779332588,54.64242113214544,741.2130210745287
20240728,93,73,741,8,523,51.43768617264017,27.575913220291937,443.9864006070679
20240728,630,73,904,10,769,34.88121348964021,55.27456470823302,678.8442218021268
20240728,374,73,539,4,143,11.411664287312474,15.680749822239118,115.90758589044842
20240728,981,73,235,10,265,28.594698229586957,21.333530163714507,215.07177160669852
20240728,353,73,871,9,521,47.609152211332855,77.05608121819087,396.3347665704763
20240728,874,73,337,16,862,97.98012647588776,62.25483268930128,701.765040834811
20240728,639,73,449,15,227,6.802579271906505,26.47961479775921,193.7178059303343
20240728,740,73,750,9,534,74.30934127718717,30.132517634814427,429.55814108799837
20240728,753,73,518,8,833,58.30726406949439,95.29040880978579,679.4023271207199
20240728,500,73,468,7,841,69.05496946918892,122.76671233263009,649.1783181981809
20240728,699,73,993,18,521,12.843393224471923,26.16228487175818,481.9943219037699
20240728,495,73,728,3,959,66.87731876680883,73.37462959804172,818.7480516351495
20240728,341,73,992,9,419,52.42445170889125,31.96073768705514,334.6148106040536
20240728,463,73,822,17,144,11.782998764489594,16.693853218665808,115.5231480168446
20240728,398,73,457,11,832,88.97024941022354,48.51701752751554,694.5127330622608
20240728,599,73,923,19,186,14.855898033836276,20.100417092164268,151.04368487399944
20240728,960,73,247,9,123,8.537384381800718,9.926736198744548,104.53587941945473
20240728,831,73,407,7,574,37.74817941383423,31.366470864881723,504.88534972128406
20240728,239,73,605,4,674,56.85747546982009,71.67012384736915,545.4724006828108
20240728,478,73,419,5,592,60.65554164695589,41.89689504876908,489.44756330427504
20240728,690,73,688,4,208,14.081005446758073,19.715853179466876,174.20314137377505
20240728,898,73,206,5,939,135.4685793072808,130.76221618642057,672.7692045062986
20240728,475,73,822,15,496,17.02595848411028,69.79412334489598,409.17991817099374
20240728,971,73,371,17,569,84.04382456858454,43.896003497954545,441.0601719334609
20240728,734,73,966,1,976,91.53768264414441,108.44305569443372,776.0192616614219
20240728,634,73,45,14,951,52.41395530430718,60.24565216567259,838.3403925300203
20240728,857,73,19,6,965,43.81459227957551,61.12848379270334,860.0569239277212
20240728,479,73,847,11,914,62.900290664368846,135.22914583471766,715.8705635009135
20240728,184,73,543,2,125,6.782293199357423,9.382869420122175,108.8348373805204
20240728,985,73,276,7,369,22.78144680649394,30.401611990099738,315.8169412034063
20240728,867,73,81,6,990,88.07282607748424,92.9307480229474,808.9964258995683
20240728,367,73,923,20,492,73.63930407444484,63.56154125383769,354.7991546717175
20240728,266,73,860,4,479,45.40520592966146,59.19922292947785,374.3955711408607
20240728,479,73,249,9,207,14.072274311242872,28.925737670630674,164.00198801812644
20240728,494,73,2,18,253,13.753058712214393,21.429823605654498,217.8171176821311
20240728,180,73,533,17,344,34.06493611379422,45.21309941549862,264.7219644707072
20240728,697,73,297,5,473,57.48176086785926,30.42766971130329,385.0905694208375
20240728,939,73,15,8,158,18.185144021229338,8.446519840256036,131.36833613851462
20240728,978,73,292,3,879,39.17970065615845,57.521200041674966,782.2990993021666
20240728,571,73,488,8,992,148.00678502361455,143.34206992712333,700.6511450492621
20240728,798,73,142,3,653,71.25476486265444,95.84423968634815,485.9009954509974
20240728,166,73,653,8,562,77.83771375123497,64.53121857866417,419.63106767010083
20240728,62,73,497,5,841,45.22459990710056,64.38069682246764,731.3947032704318
20240728,963,73,475,17,528,64.66960529387218,43.7133869843135,419.61700772181433
20240728,189,73,731,18,110,15.352216372913754,7.0552994527980095,87.59248417428824
20240728,541,73,418,6,525,72.39668982773698,37.81225763113386,414.79105254112915
20240728,176,73,880,10,597,32.614241281335865,66.86477041692388,497.52098830174026
20240728,76,73,55,9,465,58.07810409245293,31.160610418387584,375.7612854891595
20240728,287,73,74,1,822,49.36578683422363,112.84530564145061,659.7889075243257
20240728,310,73,265,1,805,109.90873557989828,53.519052110548266,641.5722123095535
20240728,470,73,265,17,828,85.79428647848249,91.82722780482413,650.3784857166934
20240728,28,73,510,7,950,90.25231209655153,110.36556128747064,749.3821266159778
20240728,515,73,441,6,590,50.46567084685778,75.408384782845,464.12594437029725
20240728,863,73,186,16,530,11.769464580783733,75.56078967909028,442.669745740126
20240728,572,73,130,3,986,94.39800951445228,93.42431884720041,798.1776716383473
20240728,653,73,78,16,527,57.72413332702305,67.66593647303235,401.60993019994464
20240728,590,73,704,19,266,30.09910162198374,37.218381674725926,198.68251670329033
20240728,302,73,220,11,375,36.789740500805486,54.27970852752373,283.93055097167075
