DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,943,5,754,1,420,22.53059415323459,42.940296931935144,354.52910891483026
20240728,778,5,406,12,110,13.933172971796209,10.70382074825683,85.36300627994696
20240728,153,5,662,4,483,25.553709318334533,37.21588544044259,420.23040524122285
20240728,667,5,530,6,809,75.35025947345487,65.47489292008869,668.1748476064564
20240728,338,5,139,11,139,7.229817856464556,9.12724037723171,122.64294176630374
20240728,628,5,961,11,692,86.21654572396992,53.71076844134962,552.0726858346804
20240728,867,5,25,2,337,37.05462969136638,40.03062715685069,259.91474315178294
20240728,886,5,295,18,676,50.032350034100915,54.254276738943915,571.7133732269551
20240728,764,5,78,15,414,21.113070698269492,51.07962349288489,341.8073058088456
20240728,437,5,121,9,711,15.009696027344418,85.55890356292329,610.4314004097323
20240728,827,5,873,6,743,29.97466439480046,100.46540966819514,612.5599259370044
20240728,39,5,243,12,461,36.73741929349036,35.27567684455729,388.9869038619523
20240728,71,5,676,12,129,17.80855269034189,9.966613437183394,101.22483387247472
20240728,885,5,748,7,429,14.371629890889546,53.60392504078716,361.0244450683233
20240728,319,5,504,3,685,18.382199618217836,46.05656823467269,620.5612321471094
20240728,98,5,466,18,490,69.58361049445791,71.71596494010659,348.70042456543547
20240728,535,5,371,3,351,29.071453321225736,36.3002947493173,285.62825192945695
20240728,574,5,86,10,976,125.46762755239133,97.55405210152917,752.9783203460795
20240728,240,5,465,6,833,109.22047312893706,95.10437421565724,628.6751526554057
20240728,238,5,891,17,982,127.17396796942568,83.34798700376118,771.4780450268131
20240728,149,5,307,14,613,66.51882171390562,66.80280209149824,479.6783761945961
20240728,915,5,401,20,272,17.171420018703238,19.65940989777532,235.16917008352144
20240728,655,5,429,18,255,30.075867080744846,23.783123537987265,201.1410093812679
20240728,445,5,336,14,688,62.3027728192307,100.56306658717479,525.1341605935945
20240728,768,5,38,15,880,23.491710649945595,87.7172853286089,768.7910040214455
20240728,133,5,722,4,461,56.24585112388703,64.01324348425663,340.74090539185636
20240728,41,5,312,14,266,29.14967164783125,35.556472346978325,201.29385600519043
20240728,238,5,395,20,530,21.65704139503589,56.31793632834799,452.02502227661614
20240728,738,5,292,5,880,106.70858074779797,92.11574746649467,681.1756717857074
20240728,189,5,692,7,509,14.411122853557375,47.440210835017616,447.148666311425
20240728,313,5,101,18,424,23.650902970317254,26.84221451449464,373.5068825151881
20240728,45,5,562,7,171,8.526763694013823,19.63801864578232,142.83521766020385
20240728,883,5,151,17,871,73.64726734124547,58.65079094353745,738.7019417152171
20240728,92,5,555,9,469,17.134165838266405,63.952692389009044,387.91314177272454
20240728,276,5,711,5,620,70.70025503712775,65.99105911434894,483.3086858485233
20240728,278,5,844,19,466,20.43447048584204,31.12760189906996,414.43792761508803
20240728,165,5,539,9,195,29.192680023755162,26.97111550954176,138.83620446670307
20240728,42,5,965,5,771,112.12508004695957,72.51756434739205,586.3573556056483
20240728,924,5,812,9,936,63.95252879814416,94.85614114863033,777.1913300532256
20240728,981,5,927,4,117,15.296744728385978,8.09222652286909,93.61102874874493
20240728,486,5,328,4,452,34.84760486904985,43.91281437740551,373.2395807535446
20240728,450,5,797,8,641,77.34017271312958,41.198851622176704,522.4609756646937
20240728,847,5,562,1,398,44.95788634764239,55.23471942642145,297.80739422593615
20240728,495,5,235,5,275,27.83960815980683,30.599192523608973,216.56119931658418
20240728,855,5,994,4,653,63.29248553373862,46.204494492590484,543.5030199736709
20240728,235,5,461,19,358,53.31202593511674,40.33081811557417,264.3571559493091
20240728,923,5,676,5,375,51.888086352246766,37.63858605330696,285.4733275944463
20240728,227,5,241,15,168,9.280813994118935,8.838953695920015,149.88023230996106
20240728,841,5,409,13,694,50.77468648872964,95.60165147479559,547.6236620364748
20240728,992,5,277,4,490,65.40722134526507,35.25864142624561,389.33413722848934
20240728,144,5,600,6,395,44.09190005368142,40.14453191473373,310.76356803158484
20240728,983,5,794,9,152,4.15340590425136,9.819084037600847,138.02751005814778
20240728,223,5,61,14,846,100.10818045932082,78.19580209887576,667.6960174418034
20240728,113,5,163,13,923,104.54156722887359,53.42541555326149,765.0330172178649
20240728,407,5,617,11,602,58.70241615041346,68.40234967191492,474.8952341776716
20240728,893,5,369,4,677,42.65948766159617,72.37036528407405,561.9701470543298
20240728,392,5,378,1,216,6.962464541586594,20.577046929913568,188.46048852849984
20240728,249,5,928,14,651,37.88260742502768,35.610844892253475,577.5065476827189
20240728,420,5,232,6,480,57.80548124783689,68.6798988440186,353.5146199081445
20240728,612,5,728,10,215,11.010792053164433,13.598123082117644,190.39108486471793
20240728,473,5,667,16,537,67.24608055176114,73.39111608671152,396.3628033615273
20240728,167,5,307,17,787,37.62214299396739,89.03385782674673,660.3439991792859
20240728,428,5,74,8,523,45.104945950154836,76.69876268373757,401.19629136610763
20240728,560,5,138,19,211,25.03960051798952,14.349375745584856,171.61102373642564
20240728,364,5,461,8,712,59.00667992326943,48.51031878211454,604.4830012946161
20240728,130,5,300,14,812,38.511395835574646,106.56146532860046,666.927138835825
20240728,843,5,588,20,869,119.69085460835403,78.2911720238176,671.0179733678284
20240728,324,5,233,19,819,76.45839652532088,92.30276201052347,650.2388414641557
20240728,368,5,47,20,797,91.64689587416494,68.36782090614611,636.9852832196889
20240728,886,5,661,3,577,39.32952330212055,81.50629146249314,456.1641852353863
20240728,145,5,337,15,877,22.005671307428347,55.15475887022836,799.8395698223433
20240728,436,5,290,1,614,71.1300239312496,88.92174158003289,453.9482344887175
20240728,798,5,967,13,333,42.64807799440143,17.41924516193755,272.932676843661
20240728,188,5,923,14,618,63.54066233238003,32.8682349212045,521.5911027464155
20240728,200,5,258,9,301,27.094625006236193,15.941790748777663,257.9635842449861
20240728,417,5,483,4,423,24.594430809074773,25.83687961206213,372.5686895788631
20240728,879,5,648,14,611,86.50220312516063,45.89137585151214,478.60642102332724
20240728,947,5,839,15,162,21.30222788001381,19.55295768829587,121.14481443169032
20240728,431,5,935,4,714,86.05394646311272,104.71215594099283,523.2338975958944
20240728,616,5,471,14,159,21.82000366056533,17.688391525030458,119.49160481440421
20240728,246,5,799,17,227,18.93465743479716,16.85679314054586,191.20854942465698
20240728,927,5,88,3,220,17.806923104576885,23.613037031872036,178.58003986355106
20240728,701,5,102,19,699,71.14768236221617,97.43657243674924,530.4157452010346
