DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,90,71,85,12,548,59.745354673179456,49.81971442418948,438.4349309026311
20240728,212,71,664,9,977,131.06829770689154,102.3657663245089,743.5659359685995
20240728,213,71,370,20,915,88.53331051705395,133.11210195331049,693.3545875296356
20240728,551,71,181,15,234,14.159301500967745,28.780735835928287,191.05996266310396
20240728,295,71,18,2,866,86.27634169849094,86.13429434144057,693.5893639600686
20240728,291,71,879,7,601,54.29404745523546,85.17518444348072,461.5307681012838
20240728,200,71,938,12,321,19.593108931864286,47.48098136272245,253.92590970541326
20240728,634,71,518,10,466,9.703084454410103,58.912030394471515,397.3848851511184
20240728,99,71,679,7,110,11.056120627400531,11.066144798333024,87.87773457426644
20240728,123,71,249,20,391,30.016813602889645,43.74585135747106,317.2373350396393
20240728,999,71,853,2,139,13.837580904485938,17.68192872627129,107.48049036924277
20240728,654,71,650,11,820,91.91375954445348,95.81506411213387,632.2711763434127
20240728,286,71,564,11,704,89.27543008695932,45.6682984087004,569.0562715043403
20240728,670,71,740,14,951,138.48238364494165,51.602536079432824,760.9150802756255
20240728,156,71,208,1,705,94.9067878839781,91.23201151863438,518.8612005973876
20240728,795,71,470,11,780,77.66497225207037,83.18784940329623,619.1471783446334
20240728,691,71,249,10,954,128.66354157343366,60.13835423346397,765.1981041931024
20240728,416,71,583,7,995,110.05620628327274,61.366889658579076,823.5769040581482
20240728,373,71,264,16,760,112.00555060610408,46.85717928634243,601.1372701075535
20240728,217,71,956,10,669,32.52470027437008,94.32502868560266,542.1502710400273
20240728,968,71,253,6,411,17.661170243913492,26.213694339730413,367.1251354163561
20240728,391,71,4,13,710,70.28636284955071,105.34604397107638,534.3675931793729
20240728,532,71,659,10,134,4.338103941192569,12.819613880128895,116.84228217867854
20240728,946,71,44,2,242,36.044112842701715,33.50066173138343,172.45522542591485
20240728,351,71,281,16,410,17.24685645282254,57.810678357754064,334.9424651894234
20240728,797,71,242,9,147,9.832585699347483,17.34413385029054,119.82328045036198
20240728,564,71,424,20,889,29.639049498679878,60.856405607850796,798.5045448934693
20240728,118,71,829,16,235,21.780624210942783,17.05223625068868,196.16713953836853
20240728,216,71,334,7,213,20.34994725477447,16.160775959470772,176.48927678575475
20240728,655,71,357,1,340,46.410063971390585,33.59153557898171,259.9984004496277
20240728,922,71,67,11,862,35.73645722238238,60.70620495986153,765.5573378177561
20240728,915,71,593,11,596,63.68432831084079,63.04447774618146,469.2711939429778
20240728,715,71,474,17,149,5.030519828277027,14.140533343995479,129.8289468277275
20240728,524,71,630,18,920,25.068052746579667,96.62123794049221,798.3107093129281
20240728,689,71,610,15,288,35.672829433331366,19.500385370128004,232.82678519654064
20240728,616,71,18,1,632,42.7638883673469,50.18909691537133,539.0470147172817
20240728,216,71,225,1,225,15.504651601875151,22.37354522242373,187.12180317570113
20240728,610,71,816,6,647,83.76386826895727,74.05619844273933,489.1799332883034
20240728,529,71,421,13,398,44.33162476659963,42.605778420772396,311.062596812628
20240728,628,71,712,14,898,28.240785111280633,49.74825868374487,820.0109562049745
20240728,403,71,771,20,172,10.186302109708725,9.09170146179528,152.721996428496
20240728,255,71,111,14,141,10.831197985999559,10.685964166622293,119.48283784737815
20240728,750,71,479,4,307,26.836997019951497,17.466961565334337,262.69604141471416
20240728,254,71,774,16,274,26.171074479539243,16.912431208022028,230.91649431243872
20240728,213,71,709,11,267,32.01055968670672,36.26750406920866,198.72193624408462
20240728,332,71,970,20,404,29.764708943345315,42.428281248636935,331.80700980801777
20240728,707,71,100,6,548,66.87733800847568,61.99753293769284,419.1251290538315
20240728,662,71,977,13,583,60.558208599781345,56.71486341866646,465.7269279815522
20240728,434,71,322,8,577,46.13617650558888,54.610926789489525,476.25289670492157
