DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,660,85,708,11,974,29.387729721001254,121.5476599795606,823.0646102994381
20240728,67,85,888,20,124,12.074062233943934,16.359987920748836,95.56594984530723
20240728,566,85,712,3,645,63.01201245044553,56.2825623007618,525.7054252487926
20240728,475,85,35,16,324,47.439100415735716,21.51708918956284,255.04381039470144
20240728,266,85,620,13,216,10.177105786298839,18.766491527425895,187.05640268627528
20240728,184,85,333,19,243,17.648501211490732,30.78955882355053,194.56193996495875
20240728,707,85,470,15,674,65.86412019228274,88.23087473255411,519.9050050751632
20240728,309,85,952,1,988,77.01045615598322,49.53648036651482,861.4530634775019
20240728,95,85,201,17,987,87.21334279180216,90.59741152505327,809.1892456831446
20240728,737,85,443,5,234,27.13556517124465,31.88147531785786,174.9829595108975
20240728,347,85,246,2,881,64.3782660066968,103.69391067702942,712.9278233162738
20240728,990,85,200,19,169,16.221158278410552,13.405405012261681,139.37343670932776
20240728,109,85,932,20,494,11.135007642132713,45.276208520439354,437.5887838374279
20240728,987,85,875,10,525,33.2873687808079,78.49727246921177,413.21535874998034
20240728,611,85,432,5,449,57.77504814857844,54.87276164680481,336.35219020461676
20240728,757,85,144,9,293,30.17721406892055,38.44085646626406,224.38192946481539
20240728,673,85,851,7,990,99.26568456800571,138.75274590038293,751.9815695316113
20240728,627,85,56,16,780,33.72741472374221,67.91577282027508,678.3568124559827
20240728,640,85,408,17,797,20.205170413876136,105.98012730267449,670.8147022834494
20240728,114,85,706,12,875,17.772992351123463,112.98195818500129,744.2450494638753
20240728,400,85,974,4,652,89.21872184334285,51.98503106576276,510.7962470908944
20240728,425,85,203,4,809,94.05663727779778,45.52057486323954,669.4227878589627
20240728,58,85,583,5,219,20.50792223307081,11.26671083297474,187.22536693395443
20240728,432,85,358,8,401,38.21572634423818,40.00576940948695,322.7785042462749
20240728,965,85,70,3,421,53.476113002649086,35.6680705612584,331.8558164360925
20240728,698,85,39,14,570,32.6060426017569,61.32353115399933,476.0704262442438
20240728,412,85,410,1,920,22.722689819939834,98.88561299476119,798.391697185299
20240728,87,85,258,9,267,10.918989754481128,33.12704677579072,222.95396346972814
20240728,293,85,799,18,725,56.851711762741544,75.88700618462967,592.2612820526288
20240728,151,85,72,18,621,47.275346668309396,59.359374461577815,514.3652788701128
20240728,357,85,761,20,366,13.137378852988727,53.871474139181856,298.9911470078294
20240728,139,85,64,4,761,93.2287039239714,89.69820725663679,578.0730888193918
20240728,289,85,966,16,920,81.91159685558131,129.1842832009313,708.9041199434873
20240728,328,85,935,10,387,18.468753709111915,41.0568855747155,327.47436071617255
20240728,748,85,852,11,245,7.453094044051498,29.20222645519677,208.34467950075174
20240728,10,85,461,13,712,47.42668836684614,97.00828622025064,567.5650254129032
20240728,576,85,125,2,802,119.27750274998508,91.33423486983969,591.3882623801752
20240728,38,85,334,6,500,71.89917254599342,51.66827626822755,376.43255118577906
20240728,316,85,744,17,224,21.488040278885304,21.932142377557373,180.57981734355732
20240728,648,85,490,7,485,30.517089676421108,32.97858026294066,421.5043300606382
20240728,389,85,492,3,711,88.2485556025791,103.85793140239899,518.8935129950219
20240728,668,85,944,9,295,44.18376289632984,15.288755414792254,235.5274816888779
20240728,574,85,768,12,797,90.46222669284788,111.3927143291154,595.1450589780368
20240728,893,85,341,7,156,14.101780087877271,14.922680400756581,126.97553951136615
20240728,933,85,317,17,220,31.781592713402087,27.344429584186866,160.87397770241105
20240728,623,85,506,4,567,29.981644249143176,49.21538440593341,487.80297134492344
20240728,516,85,378,13,503,73.67327316687232,60.84341557971659,368.4833112534111
20240728,91,85,169,15,153,12.199234690870837,19.513845056743968,121.28692025238519
20240728,997,85,440,12,297,14.017228670422819,20.61693301844839,262.3658383111288
20240728,175,85,274,9,445,64.33020216988568,52.89503349807251,327.7747643320418
20240728,906,85,413,18,187,27.9585139353388,13.481527818796977,145.5599582458642
20240728,752,85,584,3,688,76.61948678901463,64.6533819062152,546.7271313047702
20240728,861,85,584,12,252,19.232942453557552,15.396853047787523,217.3702044986549
20240728,430,85,879,4,545,72.783591702414,37.68087663190841,434.5355316656776
20240728,757,85,62,11,589,56.85907281415902,78.78934160371492,453.35158558212606
20240728,946,85,431,2,685,57.62701213693881,73.31411903365975,554.0588688294015
20240728,109,85,892,19,212,9.469054626977067,16.437614513609606,186.09333085941333
20240728,984,85,251,1,989,107.94313126245576,145.14645017388858,735.9104185636556
20240728,726,85,314,7,749,110.95349184367795,72.05970604564217,565.98680211068
20240728,800,85,41,11,281,24.485873208643792,18.556823033487827,237.95730375786837
20240728,522,85,698,15,498,67.18809021092703,50.887404734505594,379.92450505456736
20240728,811,85,894,2,418,33.86235587592184,27.549314991541753,356.5883291325364
20240728,559,85,682,14,454,11.870823692511811,44.1489206102442,397.980255697244
20240728,755,85,945,16,476,31.871646862707436,54.12177302271861,390.0065801145739
20240728,492,85,424,18,945,39.58899430872709,77.35326236475638,828.0577433265165
20240728,70,85,932,15,729,22.0409120869481,60.36223916101224,646.5968487520397
20240728,98,85,528,4,759,28.975912670301263,70.67720649821955,659.3468808314792
20240728,233,85,434,11,542,19.594941004088476,50.02860085528309,472.3764581406284
20240728,351,85,29,18,895,69.24676735752956,83.48262971043954,742.2706029320309
20240728,172,85,713,12,912,60.55556389027456,54.26533302172854,797.179103087997
20240728,981,85,780,2,268,8.684300626639478,30.475199580320535,228.84049979303998
20240728,255,85,787,18,324,47.61895133514603,32.331584541210525,244.04946412364345
20240728,290,85,395,9,205,13.879499332106372,24.137636303187005,166.98286436470661
20240728,300,85,128,15,221,4.814953734054228,27.293835206513172,188.8912110594326
20240728,579,85,810,5,245,25.499388542219616,27.546270260584016,191.95434119719636
20240728,267,85,282,9,631,76.72995611257221,52.84585696799357,501.4241869194342
20240728,841,85,406,6,345,30.72899652248083,43.55328999850828,270.71771347901085
20240728,599,85,297,9,381,29.142895919862838,42.34975668145576,309.5073473986814
20240728,664,85,494,10,998,68.23874197462051,97.07125940050578,832.6899986248737
20240728,544,85,309,14,374,38.84830830423502,49.17720719662487,285.9744844991401
20240728,582,85,634,15,682,59.356693219799226,83.55906503164663,539.0842417485542
20240728,225,85,937,4,345,23.09904554896846,47.16238893928839,274.73856551174316
20240728,80,85,908,7,811,38.30560554592169,104.66104155378392,668.0333529002944
20240728,341,85,777,5,572,69.46353617808458,75.81969346103892,426.71677036087647
20240728,149,85,477,13,648,56.08327272929874,38.78797584023645,553.1287514304648
20240728,9,85,820,12,477,43.832867630496075,23.88847919873155,409.2786531707724
20240728,607,85,59,19,941,100.33790576454248,48.90981315908379,791.7522810763737
